,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,is_freq
1903,40501,40501,Northbound Leighton at Leighton Loop,49.928873936841335,-97.08653875984616,https://winnipegtransit.com/stops/40501,False
1904,40502,40502,Westbound Kimberly at Henderson,49.92756487613596,-97.10374312732311,https://winnipegtransit.com/stops/40502,False
1905,40503,40503,Eastbound Kimberly at Henderson,49.92734571353544,-97.10354272242492,https://winnipegtransit.com/stops/40503,False
1906,40504,40504,Westbound Kimberly at Brazier,49.92606138326555,-97.09927378510758,https://winnipegtransit.com/stops/40504,False
1907,40505,40505,Eastbound Kimberly at Brazier,49.9258797702908,-97.09916946249244,https://winnipegtransit.com/stops/40505,False
1908,40506,40506,Westbound Kimberly at Roch,49.92485035899732,-97.09564310150292,https://winnipegtransit.com/stops/40506,False
1909,40507,40507,Eastbound Kimberly at Roch,49.92466828480714,-97.09551094721154,https://winnipegtransit.com/stops/40507,False
1910,40508,40508,Westbound Kimberly at Watt,49.92351570803613,-97.09161343209657,https://winnipegtransit.com/stops/40508,False
1911,40509,40509,Eastbound Kimberly at Watt,49.92339031864932,-97.0916462491198,https://winnipegtransit.com/stops/40509,False
1912,40510,40510,Westbound Kimberly at Golspie,49.92177459980993,-97.08640190192114,https://winnipegtransit.com/stops/40510,False
1913,40511,40511,Eastbound Kimberly at Golspie,49.921592745604094,-97.0862837138223,https://winnipegtransit.com/stops/40511,False
1914,40512,40512,Westbound Kimberly at Raleigh,49.92069594155358,-97.0831845599562,https://winnipegtransit.com/stops/40512,False
1915,40513,40513,Eastbound Kimberly at Raleigh,49.92052330385731,-97.0830799526897,https://winnipegtransit.com/stops/40513,False
1916,40516,40516,Southbound Levis at Johnson,49.91120409612552,-97.10381383349036,https://winnipegtransit.com/stops/40516,False
1917,40517,40517,Eastbound Johnson at Levis,49.91121073183736,-97.10531791432643,https://winnipegtransit.com/stops/40517,False
1918,40518,40518,Westbound Johnson at Roch,49.91203389356364,-97.10724968744624,https://winnipegtransit.com/stops/40518,False
1919,40519,40519,Eastbound Johnson at Roch,49.911986557292295,-97.10765549055051,https://winnipegtransit.com/stops/40519,False
1920,40520,40520,Westbound Johnson at Brazier,49.91335809741814,-97.1112235230926,https://winnipegtransit.com/stops/40520,False
1921,40521,40521,Eastbound Johnson at Brazier,49.91329186041413,-97.1115743529176,https://winnipegtransit.com/stops/40521,False
1922,40522,40522,Westbound Johnson at Henderson,49.914342456142315,-97.11422179660696,https://winnipegtransit.com/stops/40522,False
1923,40523,40523,Westbound McLeod at Henderson,49.93691238138584,-97.09343944957683,https://winnipegtransit.com/stops/40523,False
1924,40526,40526,Westbound McLeod at Roch,49.93510450824974,-97.0879921525708,https://winnipegtransit.com/stops/40526,False
1925,40527,40527,Eastbound McLeod at Roch,49.93479935622288,-97.08748860246484,https://winnipegtransit.com/stops/40527,False
1926,40528,40528,Eastbound McLeod at Rothesay,49.93345565710529,-97.08347262709002,https://winnipegtransit.com/stops/40528,False
1927,40529,40529,Westbound McLeod at Rothesay,49.93341992855801,-97.082944494795,https://winnipegtransit.com/stops/40529,False
1928,40530,40530,Eastbound McLeod at Golspie,49.93187577202142,-97.07878344317152,https://winnipegtransit.com/stops/40530,False
1929,40531,40531,Westbound McLeod at Golspie,49.93191517090725,-97.07844743408307,https://winnipegtransit.com/stops/40531,False
1930,40532,40532,Westbound McLeod at Dundoon,49.93049531230534,-97.0741980899998,https://winnipegtransit.com/stops/40532,False
1931,40533,40533,Eastbound McLeod at Dundoon,49.9303228985167,-97.07410742024892,https://winnipegtransit.com/stops/40533,False
1932,40534,40534,Westbound Burnett at Brunswick,49.93154212651528,-97.06307803589594,https://winnipegtransit.com/stops/40534,False
1933,40538,40538,Westbound Headmaster at Rothesay,49.95584332154532,-97.0623400552002,https://winnipegtransit.com/stops/40538,False
1934,40539,40539,Eastbound Edison at Ian,49.9336985618294,-97.06724193710885,https://winnipegtransit.com/stops/40539,False
1935,40540,40540,Westbound Edison at Ian,49.933833164747526,-97.06722261587277,https://winnipegtransit.com/stops/40540,False
1936,40541,40541,Eastbound Edison at De Graff,49.93470870972035,-97.07010018930352,https://winnipegtransit.com/stops/40541,False
1937,40542,40542,Westbound Edison at De Graff,49.93481472100164,-97.06998446629608,https://winnipegtransit.com/stops/40542,False
1938,40545,40545,Eastbound Edison at MacAulay,49.93629006095912,-97.0743154710221,https://winnipegtransit.com/stops/40545,False
1939,40546,40546,Westbound Edison at MacAulay,49.93639607650309,-97.0741997532616,https://winnipegtransit.com/stops/40546,False
1940,40547,40547,Eastbound Edison at De Fehr,49.93721820994072,-97.07712153890868,https://winnipegtransit.com/stops/40547,False
1941,40548,40548,Westbound Edison at De Fehr,49.937201124171175,-97.07663443736168,https://winnipegtransit.com/stops/40548,False
1942,40549,40549,Westbound Edison at Rothesay,49.93833737229543,-97.08005948922168,https://winnipegtransit.com/stops/40549,False
1943,40550,40550,Northbound Rothesay at MacAulay,49.939583320629794,-97.07817023455304,https://winnipegtransit.com/stops/40550,False
1944,40551,40551,Southbound Rothesay at Melmar,49.939418076140626,-97.07851130425298,https://winnipegtransit.com/stops/40551,False
1945,40552,40552,Eastbound Edison at Rothesay,49.938164962913575,-97.07996878448516,https://winnipegtransit.com/stops/40552,False
