,CTUID,DGUID,CTNAME,LANDAREA,PRUID,census-tract-data-clean_pop_density,census-tract-data-clean_transit_users,census-tract-data-clean_pop_change,census-tract-data-clean_poverty_rate,census-tract-data-clean_low_income,10min-rapid-access-2025_area,10min-rapid-access-2025_pc,15min-rapid-access-2025_area,15min-rapid-access-2025_pc,geometry,population,2025pop_15min,2025pop_10min,10min-rapid-access-2024_pc,15min-rapid-access-2024_pc,2024pop_15min,2024pop_10min,change10min,change15min
0,6020520.05,2021S05076020520.05,0520.05,26.3221,46,27.5,0.0,8.5,0.0,5.5,0.0,0.0,0.0,0.0,"MULTIPOLYGON (((-97.23163488126843 49.84506219169135, -97.23291789206513 49.830056996705714, -97.23371960088353 49.82068149265001, -97.23429280599004 49.81448368731331, -97.23466112009048 49.81448685163506, -97.23478498386609 49.81448790664175, -97.24104660020933 49.8145413888324, -97.25362479006728 49.81460571263945, -97.2538945859683 49.814447912482336, -97.25383970157085 49.812881888241726, -97.25391699740983 49.812280387543346, -97.25404948265499 49.8120754896992, -97.25434641163032 49.81232289208704, -97.25468888994973 49.81246300786775, -97.25507560080368 49.8125318018699, -97.25733890717298 49.812601792539745, -97.25802118800449 49.81256710115952, -97.26288569934533 49.81258610320431, -97.26362300039168 49.81257019651775, -97.2659710131984 49.8126054071093, -97.27062830488238 49.81258500886866, -97.275894955424 49.81262749470666, -97.27589520023959 49.81262753292245, -97.27653549096382 49.81260110572837, -97.27669209946731 49.81249548881592, -97.27674528228411 49.81217240275745, -97.27672498029187 49.81078689214107, -97.28641239961004 49.81081370283149, -97.29646219538154 49.810808889808676, -97.29960290686842 49.81082809795089, -97.29955451918741 49.80903739770771, -97.30169673973876 49.80904895966865, -97.30479608540934 49.809039383465176, -97.30551054616771 49.8090371747027, -97.31024806079576 49.80906346726165, -97.31089991838493 49.80906707429673, -97.31183270606896 49.80905890301989, -97.31280236797903 49.80906028639558, -97.31860871857182 49.80906843720593, -97.3266368820746 49.809055523297005, -97.32743460717936 49.80910140576049, -97.32765678597482 49.80910459980724, -97.32777529520196 49.809068387070496, -97.32778547696847 49.809068621665034, -97.32809500698302 49.80907566466786, -97.33405791721255 49.8090701475344, -97.34515772683861 49.80912606675537, -97.34912125489552 49.80914449104156, -97.34902992794397 49.81129110999732, -97.34680580469914 49.83738070291125, -97.33273731232507 49.83801558860701, -97.32995130465522 49.83814638690006, -97.32995098707991 49.83814640458537, -97.32866898502593 49.83822689325694, -97.3282914839009 49.83828440490578, -97.32728160603877 49.838530699431054, -97.32636908332363 49.83877839349015, -97.32607471309821 49.83884609030336, -97.32544599674262 49.83892690700838, -97.32448500953109 49.838967001062116, -97.32431780027082 49.83897358726486, -97.32351068372859 49.838988894758465, -97.32292741402595 49.83896249379905, -97.32219411454452 49.83885289829917, -97.32182391172786 49.83878730380185, -97.32119908961054 49.83867660947503, -97.32119880831259 49.83867659925039, -97.32074128699513 49.83863401237471, -97.32026899707154 49.83861810870894, -97.30962680370826 49.839093111934744, -97.30884740643984 49.83910870061466, -97.30323399619009 49.83935039928524, -97.29883249694088 49.83953779322365, -97.28763348273016 49.84001150213614, -97.28349689160396 49.84017510792481, -97.27579290193137 49.84092430860435, -97.271948584561 49.84128809051722, -97.2605250129127 49.842369191737156, -97.25802720576851 49.842592489246485, -97.25547291411435 49.84284199692027, -97.2515749935911 49.843199995192826, -97.23848861471187 49.84440199867026, -97.23163488126843 49.84506219169135)))",724.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,6020001.0,2021S05076020001.00,0001.00,1.7766,46,2371.4,7.8,-1.5,6.2,7.4,1422943.9542931179,69.08110401055615,2059816.4645366417,100.0,"MULTIPOLYGON (((-97.13321579682298 49.87012097366618, -97.13007625957903 49.870140829928296, -97.12455016496554 49.87098095767553, -97.12392232744465 49.871067072235, -97.12385273473842 49.871069169127665, -97.12378313873317 49.87107124028685, -97.1237135824605 49.871073309269235, -97.12364394999358 49.87107540814191, -97.12357439370685 49.871077477025935, -97.12350480096536 49.871079573672645, -97.12343516518537 49.87108164671339, -97.12336561216934 49.87108374113415, -97.12329601611488 49.871085811948994, -97.12322642005341 49.87108788271462, -97.12315682727657 49.87108997911532, -97.12308723120094 49.87109204978257, -97.12301763840993 49.871094146084886, -97.12294804232035 49.8710962166537, -97.1228784495152 49.871098312857605, -97.12280885341154 49.87110038332801, -97.1227393003319 49.871102477306266, -97.12266966776585 49.87110457548986, -97.12260007164107 49.87110664581269, -97.12253051854019 49.87110873964345, -97.12246088266157 49.87111081199503, -97.12239132954666 49.87111290572743, -97.12232173339376 49.871114975853466, -97.12225214052484 49.87111707161464, -97.12218254435788 49.8711191416423, -97.1221129514749 49.87112123730507, -97.12197379884556 49.871125374987415, -97.12183456999959 49.87112954241115, -97.12176501682099 49.87113163570105, -97.1216953808651 49.87113370751118, -97.12162578793253 49.871135802829535, -97.12155623144218 49.87113787028761, -97.12148663520486 49.871139939823266, -97.12141700251145 49.87114203712079, -97.12134744599994 49.871144104431366, -97.12127785303213 49.87114619950376, -97.12120826005723 49.871148294526975, -97.12113866707524 49.871150389501, -97.12106907079581 49.87115245874144, -97.12099951753947 49.871154551490505, -97.1209298815062 49.87115662275911, -97.12086028520562 49.87115869185199, -97.12079073192821 49.87116078445354, -97.12072109587375 49.87116285557445, -97.12058194625352 49.87116701697377, -97.12051235320793 49.871169111505026, -97.1204565609892 49.871161183668754, -97.11966865798703 49.87111476652127, -97.11921064297444 49.87108573755907, -97.11877817740687 49.871029686425324, -97.1172019279434 49.870811058915045, -97.11611605888437 49.87038625615273, -97.11454230758827 49.86972741961207, -97.11323238973023 49.86897533307513, -97.11250655743392 49.86750234672943, -97.11257319553019 49.86726790999431, -97.11292627001366 49.86602543902716, -97.11475602698414 49.862780225094895, -97.11525924443062 49.86188762690423, -97.115275744856 49.86186745362521, -97.11687950103273 49.859870096823634, -97.11688064117943 49.85986869116416, -97.11907503352526 49.858301583147494, -97.11918555963791 49.858264146848406, -97.11927124765909 49.85820704180994, -97.11931741300077 49.85818303084319, -97.11937811467307 49.85814352813795, -97.11944266929137 49.85809288078415, -97.11962326578337 49.85801039731208, -97.11982232021835 49.857901195835474, -97.11994690241649 49.85782672599682, -97.12014158622345 49.857739944926166, -97.12019435705376 49.85772504447823, -97.12026166045025 49.857694626494606, -97.12036081943052 49.85764903090986, -97.12048489198838 49.85758808612968, -97.12060180819343 49.85753373041909, -97.12067611757162 49.85750117873331, -97.1207289658744 49.85748407580767, -97.12079950220163 49.857458294205514, -97.1208982534967 49.85742389104027, -97.12099436166164 49.857366976612276, -97.12107241995234 49.85732778500971, -97.12116775627457 49.857291081877094, -97.12124265364817 49.857242827609895, -97.12140841552434 49.85718479595253, -97.12148962386024 49.85715458952382, -97.12158162289512 49.85711338411455, -97.12172231668649 49.857072933443874, -97.12188091996767 49.85701929235996, -97.12191973626418 49.857004129512596, -97.12205386555242 49.85695459119185, -97.12223724133091 49.85689013290224, -97.12229001031137 49.85687523137469, -97.12239235747168 49.85683644492546, -97.1225888963969 49.856790132504244, -97.12281131488395 49.85670605005261, -97.1228605943779 49.856691076463235, -97.1229732867922 49.85665468336793, -97.12302991534152 49.85663088606818, -97.12309324703078 49.85661164302783, -97.12317471637066 49.8565747494977, -97.12341752848866 49.856502192798594, -97.12360034365214 49.85645118278487, -97.12364262287439 49.856438393827204, -97.12378375119616 49.8563866939162, -97.12389655290353 49.85634804411166, -97.12399842364997 49.856322728202, -97.12402297105268 49.85631639677892, -97.12405815775588 49.85630569421142, -97.12420942100856 49.85626317388817, -97.12426945456801 49.85623942619585, -97.12437176022915 49.85620283784263, -97.12452305094702 49.85615803993553, -97.12459713950743 49.85613004819044, -97.1246889130286 49.856095549342584, -97.12480119674957 49.85607034711582, -97.12485752719782 49.856053288070086, -97.12506081753298 49.85601382354058, -97.12520099780961 49.85598689367348, -97.1252255101146 49.85598278770794, -97.12539015943084 49.85595172804832, -97.1254603246696 49.85593713399897, -97.12568166743777 49.85587999594441, -97.12574466924599 49.85586974193559, -97.12587460332597 49.85583808476096, -97.12596982107927 49.85580363285562, -97.12606441851335 49.8557849364857, -97.1262784295462 49.8557389473009, -97.12647511266739 49.85569039516079, -97.1265699964106 49.855668631557286, -97.12724979885151 49.856708102229156, -97.12742108357469 49.85695368882789, -97.12801771836315 49.857718905067095, -97.12813811229114 49.85783489653717, -97.12815942800783 49.857855450102406, -97.12840418142888 49.858091512940895, -97.1284191055989 49.85810589249166, -97.12902370022813 49.858688707132416, -97.12918892001416 49.858864099394026, -97.12965188438253 49.859355488832776, -97.12995751594865 49.8597291955074, -97.13001070480374 49.859793009996395, -97.13035598799704 49.860221300793846, -97.13070891754894 49.8606470867442, -97.13107389351713 49.861087509624774, -97.13139410510517 49.86144339195109, -97.13172579798726 49.86186250640692, -97.13201818102768 49.8622180964449, -97.13244350122271 49.8627375941594, -97.1325231049715 49.8628379023688, -97.13305508758096 49.863476091060086, -97.13313468106253 49.863576296301375, -97.13381352140526 49.864378808740454, -97.13446578907995 49.86514491230139, -97.13503720594204 49.865846694087864, -97.13554108804637 49.866493499781406, -97.13575359534516 49.86675779406078, -97.13607211598912 49.86715870919919, -97.13660388769631 49.867805905152046, -97.13716171631388 49.86849850977468, -97.13767959844108 49.869145390097934, -97.1380110959355 49.869573511522894, -97.13850679724494 49.87019049735811, -97.13928813512327 49.87116301769061, -97.13940841526524 49.87131273358728, -97.14018860746629 49.87228378859863, -97.13911059766062 49.872625996872465, -97.13882718411851 49.87274809872231, -97.13812215180262 49.87310944848181, -97.1373693485031 49.873511114526735, -97.13734505049494 49.87342635273509, -97.13724543691188 49.87249956077449, -97.13677113784848 49.871646234358295, -97.13631085332149 49.87131728921655, -97.13591621508073 49.8710844102194, -97.1348874485842 49.8705006688206, -97.13321579682298 49.87012097366618)))",4213.0,4213.0,2910.3869119647306,3.6184539668807134,13.131890045216633,553.2465276049767,152.44546562468446,18.09133144786349,6.615050054156187
2,6020002.0,2021S05076020002.00,0002.00,1.8471,46,2999.3,12.7,5.8,8.5,13.9,1724792.219971666,89.58852585241348,1925237.8622827856,100.0,"MULTIPOLYGON (((-97.12724979885151 49.856708102229156, -97.1265699964106 49.855668631557286, -97.12664001608822 49.855652596317135, -97.12670316602193 49.855637885949314, -97.12679814341806 49.85561435867183, -97.12688226785728 49.855593533359325, -97.12700552475009 49.855555043593846, -97.12712114732976 49.85553219388274, -97.12720884845808 49.855513374630455, -97.12732811023375 49.85548833847196, -97.12742604993068 49.8554741938528, -97.12753165147664 49.85544213179375, -97.12768397207681 49.85541227196209, -97.12780494924236 49.8553903239465, -97.12788519771154 49.85538263510315, -97.12802525339168 49.85535787991072, -97.12823184450083 49.855322989750384, -97.1283718041368 49.855302790421675, -97.12852596020092 49.85527383936067, -97.12864139291973 49.855255445765096, -97.12873231922966 49.8552433824859, -97.1288025132976 49.85522653466114, -97.12884463595512 49.85521597565711, -97.12898121666208 49.855193448230814, -97.12901955998248 49.855191780471756, -97.1291909962412 49.855165341188645, -97.1294115968716 49.855126180508115, -97.12955881342828 49.85509708265481, -97.12966365177174 49.855085281070515, -97.1297474955408 49.85507538086848, -97.12982117452741 49.855058578163096, -97.12993312900443 49.85504238652903, -97.13002358088906 49.855041596240746, -97.13019078779915 49.85502771682145, -97.13032062380888 49.8550059370442, -97.13051972222488 49.854984373361525, -97.13054779316354 49.85497808401884, -97.13068410799248 49.85496004206928, -97.13079206518002 49.8549572778971, -97.13084424137607 49.854955876063514, -97.13097352256662 49.854942244972186, -97.13107134586676 49.854930326756076, -97.13118616692854 49.85492993510042, -97.1313399503418 49.85490994679165, -97.13136794700185 49.85490588509108, -97.13173690902094 49.85489832613312, -97.13187976093937 49.854891646110715, -97.13192529729598 49.854883385118, -97.13212040462928 49.8548752980506, -97.13222150076501 49.85487018511766, -97.1322600658145 49.85486183247307, -97.13227752818075 49.85485983546416, -97.1323193909907 49.854855986423814, -97.13249710651178 49.854847642069025, -97.13271965658595 49.85484894247531, -97.13281167614818 49.854849772209256, -97.13530476088829 49.85486183083799, -97.13902248133357 49.85470696826888, -97.14031843942615 49.854559536106834, -97.14127794858557 49.854388248773866, -97.14174448992004 49.85422878424725, -97.1419031880859 49.85415560620038, -97.14243246818198 49.85474445397037, -97.14252857706067 49.854839597760446, -97.14301241355024 49.855412087322435, -97.14505121411221 49.854727607866366, -97.14657380586064 49.85420330742688, -97.14826468596277 49.85364559273131, -97.1484916008152 49.85353229625753, -97.1492692813909 49.85320290911512, -97.15001591713032 49.85296300637799, -97.15077459135266 49.852768195506926, -97.15096961189916 49.85276229899079, -97.15120451399142 49.852802095397486, -97.15154631072947 49.85296039193314, -97.15180190760863 49.853189401054145, -97.15200890257012 49.85359749479905, -97.15239665313067 49.85418258956856, -97.15231416324838 49.854253569440495, -97.15216316877884 49.85438456119931, -97.1519654378229 49.854597071581644, -97.15157533653795 49.855010967330124, -97.1511800607227 49.85552635642732, -97.15083946852911 49.856065151905995, -97.15071074852418 49.85628377189223, -97.14687694449769 49.86279597378549, -97.14683663484134 49.86286447416773, -97.14586413940556 49.86451141709806, -97.14415816853648 49.86740005522061, -97.14406484354379 49.86755785770766, -97.14359685209101 49.86834006398244, -97.14309634959422 49.86917635902017, -97.14159009792674 49.87173330917278, -97.14107325265653 49.872610562312786, -97.14080875911513 49.87305587638698, -97.1407839820035 49.87302500995128, -97.14018860746629 49.87228378859863, -97.13940841526524 49.87131273358728, -97.13928813512327 49.87116301769061, -97.13850679724494 49.87019049735811, -97.1380110959355 49.869573511522894, -97.13767959844108 49.869145390097934, -97.13716171631388 49.86849850977468, -97.13660388769631 49.867805905152046, -97.13607211598912 49.86715870919919, -97.13575359534516 49.86675779406078, -97.13554108804637 49.866493499781406, -97.13503720594204 49.865846694087864, -97.13446578907995 49.86514491230139, -97.13381352140526 49.864378808740454, -97.13313468106253 49.863576296301375, -97.13305508758096 49.863476091060086, -97.1325231049715 49.8628379023688, -97.13244350122271 49.8627375941594, -97.13201818102768 49.8622180964449, -97.13172579798726 49.86186250640692, -97.13139410510517 49.86144339195109, -97.13107389351713 49.861087509624774, -97.13070891754894 49.8606470867442, -97.13035598799704 49.860221300793846, -97.13001070480374 49.859793009996395, -97.12995751594865 49.8597291955074, -97.12965188438253 49.859355488832776, -97.12918892001416 49.858864099394026, -97.12902370022813 49.858688707132416, -97.1284191055989 49.85810589249166, -97.12840418142888 49.858091512940895, -97.12815942800783 49.857855450102406, -97.12813811229114 49.85783489653717, -97.12801771836315 49.857718905067095, -97.12742108357469 49.85695368882789, -97.12724979885151 49.856708102229156)))",5540.0,5540.0,4963.204332223707,54.51392916433558,82.42749265716216,4566.483093206783,3020.0716757041914,0.6434061390501384,0.2131874545296018
3,6020003.0,2021S05076020003.00,0003.00,1.4086,46,3657.5,14.5,-0.2,11.8,13.4,1376398.260509129,97.71058092815292,1408648.1192054332,100.0,"MULTIPOLYGON (((-97.15231416324838 49.854253569440495, -97.15239665313067 49.85418258956856, -97.15240444446529 49.85419432416289, -97.1526536172328 49.85457020135242, -97.15276909881663 49.854823901007705, -97.1528016185837 49.85506730271951, -97.15277838460821 49.85530980240538, -97.1526868118638 49.855523890234316, -97.15268669267745 49.855524206973904, -97.15241938483497 49.85598869699711, -97.1523737906387 49.85606790506963, -97.15206189518305 49.85658470572078, -97.15219341772868 49.856784686008446, -97.15264358776925 49.8573855118705, -97.15313581728029 49.857977995347596, -97.15322969097448 49.85806950213133, -97.15376358978475 49.858662688729865, -97.15430880175062 49.85932801061569, -97.1548539088677 49.85999331177085, -97.15539899058578 49.860658587916234, -97.15594381536975 49.86133290277754, -97.15659549458981 49.862125901422324, -97.15668841321397 49.862244302160434, -97.15703351523649 49.86268150255021, -97.15736580668421 49.86309159270357, -97.15792460510845 49.863766109608726, -97.15844128062604 49.86444889623705, -97.15902589679946 49.865177802950285, -97.15958439091821 49.86586130861721, -97.16012931024659 49.866535589060895, -97.16076719262487 49.867328292759844, -97.16140509960192 49.868120994526414, -97.15931930721221 49.86880750365882, -97.15713408032886 49.86954628889155, -97.15503359391741 49.870250511488855, -97.15290528198754 49.870954193872954, -97.1507341192633 49.871684211127835, -97.14863348023627 49.8723881953841, -97.14578629266235 49.87332320756721, -97.14336109228961 49.87413889127556, -97.1430370082923 49.874241597213015, -97.14286330132774 49.874305395228795, -97.14268608836029 49.874407889000864, -97.14219851022837 49.87460001248004, -97.14202201631052 49.87457621077349, -97.14167688801116 49.874138892418586, -97.14137148619746 49.873756205570864, -97.14080875911513 49.87305587638698, -97.14107325265653 49.872610562312786, -97.14159009792674 49.87173330917278, -97.14309634959422 49.86917635902017, -97.14359685209101 49.86834006398244, -97.14406484354379 49.86755785770766, -97.14415816853648 49.86740005522061, -97.14586413940556 49.86451141709806, -97.14683663484134 49.86286447416773, -97.14687694449769 49.86279597378549, -97.15071074852418 49.85628377189223, -97.15083946852911 49.856065151905995, -97.1511800607227 49.85552635642732, -97.15157533653795 49.855010967330124, -97.1519654378229 49.854597071581644, -97.15216316877884 49.85438456119931, -97.15231416324838 49.854253569440495)))",5152.0,5152.0,5034.0491294184385,99.04224916561533,100.0,5152.0,5102.656677012502,-0.01344545634495473,0.0
4,6020005.0,2021S05076020005.00,0005.00,2.3718,46,2323.6,3.8,-4.4,1.7,3.6,1782708.6869871758,75.15344979758694,2112625.227799631,89.06170433649622,"MULTIPOLYGON (((-97.17868081356417 49.85133019478936, -97.17904081351945 49.84767481105727, -97.17910410347771 49.84696480593246, -97.17934948483163 49.8469662883971, -97.17999394625913 49.8469847730633, -97.1813485811286 49.8469942762101, -97.18158790968354 49.84699595160263, -97.18251319461169 49.84699835689236, -97.18340483600403 49.846950053856766, -97.18398099088964 49.846843506149405, -97.18447128057525 49.846742202713116, -97.18486829115066 49.8466305908085, -97.18560130228147 49.84633719948732, -97.18579461212741 49.84628190570607, -97.18601329016602 49.84617149860431, -97.18613365666039 49.84611066726151, -97.18616229593344 49.846096210498665, -97.18617166303814 49.84609350460543, -97.18685246108441 49.846960161270744, -97.18808307414538 49.847318610957856, -97.1892452220149 49.847398181482454, -97.19021928197715 49.846870106402186, -97.19059143715958 49.846869700503504, -97.19094024017605 49.846869318862296, -97.19130575638638 49.846868908409114, -97.1934399965548 49.84686650869243, -97.19504701929732 49.846864709102356, -97.19642200641992 49.84686320176807, -97.19701301180368 49.84686254853487, -97.19701006497411 49.84687095819344, -97.19698814710688 49.846933749138174, -97.1968502501239 49.84746236065064, -97.19679268300918 49.84788864873287, -97.19673798139509 49.84861194973179, -97.19673577027814 49.84867036040773, -97.19663812036207 49.849871580296195, -97.19663745004213 49.84987965949099, -97.19663316451923 49.84993257122245, -97.19663217420465 49.849944960734675, -97.19662839452437 49.849994069288805, -97.19662778028072 49.850001964413785, -97.19610006226448 49.85677844737436, -97.1960987365472 49.856790105383894, -97.19609787709602 49.85679796227339, -97.19609446985493 49.85682685372986, -97.1960897675317 49.85686825497311, -97.19608571371046 49.85691926741705, -97.1960850728812 49.856927267609414, -97.1955433629829 49.863696748258626, -97.1955363083386 49.863831847836465, -97.19544401570946 49.863827599004324, -97.19536492764301 49.863823978167574, -97.19389600978327 49.863756597213495, -97.19252060238654 49.86369909570448, -97.1911168850757 49.86365030033363, -97.18978290597921 49.863602410545575, -97.18853221001893 49.86355591038345, -97.1872534935808 49.86351789589036, -97.18600320020902 49.863462393843804, -97.18466880931321 49.86342350938125, -97.18325158271603 49.863365300305446, -97.18194529133035 49.863317797161116, -97.18048611884501 49.863268000757216, -97.17918058797555 49.86320249795937, -97.1778332844696 49.86313628986753, -97.17762498832839 49.863124102499334, -97.17762941670716 49.86300720120481, -97.17792208685152 49.859665609089305, -97.1782336907362 49.85618950770138, -97.1782370924918 49.856099611802065, -97.17855991820647 49.85269550776466, -97.17867500011843 49.85148300931956, -97.17867771575062 49.851410995756716, -97.17868081356417 49.85133019478936)))",5511.0,4908.190525984306,4141.706618345017,42.89866945174969,65.1803920510752,3592.091405934754,2364.1456734859253,0.7518830014556944,0.3663879816296237
5,6020006.0,2021S05076020006.00,0006.00,2.2736,46,2273.5,9.0,-2.9,10.4,13.5,1551050.1592998754,68.21928726878683,2079057.3563614844,91.44243994399878,"MULTIPOLYGON (((-97.19679268300918 49.84788864873287, -97.1968502501239 49.84746236065064, -97.19698814710688 49.846933749138174, -97.19701006497411 49.84687095819344, -97.19701301180368 49.84686254853487, -97.19706399535272 49.84686249462337, -97.20044600291378 49.84685869892769, -97.20626530646595 49.84693379484163, -97.2078029052401 49.8469692874046, -97.20807937565009 49.84695636002924, -97.20873228816254 49.846925810779425, -97.21177269001153 49.846916196209335, -97.21177301104977 49.846916204584275, -97.21301040754425 49.84680170439732, -97.21304937964238 49.84708915074809, -97.21306784082836 49.84722531369624, -97.21307437935876 49.84727365445576, -97.21275991621675 49.85070039647972, -97.21270689114958 49.8513831894652, -97.21250609097393 49.853431005377125, -97.2124534385675 49.854120715060695, -97.2121493104625 49.85744620945698, -97.2121445927661 49.85757210535541, -97.2121382901431 49.85849850107409, -97.21170129836587 49.86166699743406, -97.21166839540213 49.862556991194204, -97.21163091766421 49.86314598694631, -97.21162977322025 49.86316361008546, -97.21160209881971 49.86359940499986, -97.21151521002108 49.864443592312995, -97.21139429549878 49.86545810573199, -97.2113054194878 49.86635620125632, -97.21129912085506 49.86652711107212, -97.21009681765618 49.86630159938793, -97.20935641735625 49.866002289187804, -97.20901660744377 49.865781187433, -97.20878549684332 49.86563369831826, -97.20842171779167 49.865313292888494, -97.20789588222613 49.86485539817687, -97.20714358869606 49.8645018931984, -97.2067018896326 49.86440519381553, -97.20609459684493 49.864269808641474, -97.20592809804909 49.86425830360911, -97.20448271298086 49.86420891137045, -97.20301021314933 49.86414110957713, -97.20205699923825 49.86410278972526, -97.20119001430902 49.864067895880424, -97.19999528678188 49.86401340360632, -97.19786920098699 49.86393530702651, -97.19652149830235 49.86387839935048, -97.19567408511935 49.86383820514487, -97.1955532543788 49.86383263486616, -97.1955363083386 49.863831847836465, -97.1955433629829 49.863696748258626, -97.1960850728812 49.856927267609414, -97.19608571371046 49.85691926741705, -97.1960897675317 49.85686825497311, -97.19609446985493 49.85682685372986, -97.19609787709602 49.85679796227339, -97.1960987365472 49.856790105383894, -97.19610006226448 49.85677844737436, -97.19662778028072 49.850001964413785, -97.19662839452437 49.849994069288805, -97.19663217420465 49.849944960734675, -97.19663316451923 49.84993257122245, -97.19663745004213 49.84987965949099, -97.19663812036207 49.849871580296195, -97.19673577027814 49.84867036040773, -97.19673798139509 49.84861194973179, -97.19679268300918 49.84788864873287)))",5169.0,4726.659720705296,3526.2549589235914,37.77347420106604,59.56430444373731,3078.878896696782,1952.5108814531034,0.8060104004640791,0.5351885797705
