stop_id,route_id,direction_id,service_id,n_departures,mean_headway
20324,24,1,2,41,1054
20324,25,1,2,6,7200
20325,24,1,2,41,1054
20325,25,1,2,5,8640
20326,24,0,2,41,1054
20326,25,0,2,9,4800
20327,24,0,2,41,1054
20327,25,0,2,9,4800
20328,24,1,2,41,1054
20328,25,1,2,5,8640
20329,24,0,2,41,1054
20329,25,0,2,9,4800
20330,24,1,2,41,1054
20330,25,1,2,5,8640
20331,24,0,2,41,1054
20331,25,0,2,9,4800
20332,24,1,2,41,1054
20332,25,1,2,5,8640
20333,24,0,2,41,1054
20333,25,0,2,9,4800
20334,21,0,2,17,2541
20334,22,0,2,9,4800
20334,83,0,2,17,2541
20335,21,1,2,20,2160
20335,22,1,2,5,8640
20335,83,1,2,17,2541
20336,21,1,2,20,2160
20336,22,1,2,5,8640
20336,83,1,2,17,2541
20337,21,0,2,17,2541
20337,22,0,2,9,4800
20337,83,0,2,17,2541
20338,21,0,2,17,2541
20338,22,0,2,9,4800
20338,83,0,2,17,2541
20339,83,0,2,17,2541
20339,83,1,2,17,2541
20340,83,0,2,17,2541
20340,83,1,2,17,2541
20341,83,0,2,17,2541
20341,83,1,2,17,2541
20342,21,1,2,20,2160
20342,22,1,2,5,8640
20342,83,1,2,17,2541
20343,21,1,2,20,2160
20343,22,1,2,5,8640
20343,83,1,2,17,2541
20344,21,0,2,17,2541
20344,22,0,2,9,4800
20344,83,0,2,17,2541
20345,21,1,2,20,2160
20345,22,1,2,5,8640
20345,83,1,2,17,2541
20346,21,0,2,17,2541
20346,22,0,2,9,4800
20346,83,0,2,17,2541
20347,21,1,2,20,2160
20347,22,1,2,5,8640
20347,83,1,2,17,2541
20348,21,0,2,17,2541
20348,22,0,2,9,4800
20348,83,0,2,17,2541
20349,21,1,2,20,2160
20349,22,1,2,5,8640
20349,24,1,2,41,1054
20349,25,1,2,6,7200
20350,21,0,2,17,2541
20350,22,0,2,9,4800
20350,24,0,2,41,1054
20350,25,0,2,9,4800
20351,21,0,2,17,2541
20351,22,0,2,9,4800
20351,24,0,2,41,1054
20351,25,0,2,9,4800
20352,21,1,2,20,2160
20352,22,1,2,5,8640
20352,24,1,2,41,1054
20352,25,1,2,6,7200
20353,21,1,2,20,2160
20353,22,1,2,5,8640
20353,24,1,2,41,1054
20353,25,1,2,6,7200
20354,21,0,2,17,2541
20354,22,0,2,9,4800
20355,21,0,2,17,2541
20355,22,0,2,9,4800
20356,21,1,2,20,2160
20356,22,1,2,5,8640
20357,21,1,2,20,2160
20357,22,1,2,5,8640
20358,21,0,2,17,2541
20358,22,0,2,9,4800
20360,82,0,2,17,2541
20361,82,0,2,17,2541
20362,82,0,2,17,2541
20363,82,0,2,17,2541
20364,82,0,2,17,2541
20365,82,0,2,17,2541
20366,82,0,2,17,2541
20367,82,0,2,17,2541
20368,82,0,2,17,2541
20369,82,0,2,17,2541
20370,82,0,2,17,2541
20371,82,0,2,17,2541
20372,21,0,2,17,2541
20372,21,1,2,21,2057
20372,22,0,2,9,4800
20372,22,1,2,5,8640
20373,21,1,2,21,2057
20373,22,1,2,5,8640
20374,21,0,2,17,2541
20374,22,0,2,9,4800
20375,21,1,2,21,2057
20375,22,1,2,5,8640
20376,21,0,2,17,2541
20376,22,0,2,9,4800
20377,21,1,2,21,2057
20377,22,1,2,5,8640
20378,21,0,2,17,2541
20378,22,0,2,9,4800
20379,21,1,2,21,2057
20379,22,1,2,5,8640
20380,21,0,2,17,2541
20380,22,0,2,9,4800
20381,21,0,2,17,2541
20381,22,0,2,9,4800
20382,21,1,2,21,2057
20382,22,1,2,5,8640
20383,21,0,2,17,2541
20383,22,0,2,9,4800
20384,21,1,2,20,2160
20384,22,1,2,5,8640
20386,21,1,2,20,2160
20386,22,1,2,5,8640
20387,21,0,2,17,2541
20387,22,0,2,9,4800
20388,82,0,2,17,2541
20389,82,0,2,17,2541
20390,82,0,2,17,2541
20391,82,0,2,17,2541
20392,82,0,2,17,2541
20393,82,0,2,17,2541
20394,82,0,2,17,2541
20395,82,0,2,17,2541
20396,24,1,2,41,1054
20396,25,1,2,5,8640
20396,83,1,2,17,2541
20397,24,1,2,41,1054
20397,25,1,2,5,8640
20397,83,1,2,17,2541
20398,24,1,2,41,1054
20398,25,1,2,5,8640
20398,83,1,2,17,2541
20399,24,1,2,41,1054
20399,25,1,2,5,8640
20399,83,1,2,17,2541
20400,21,0,2,17,2541
20400,21,1,2,20,2160
20400,22,0,2,9,4800
20400,22,1,2,5,8640
20400,83,1,2,17,2541
20401,24,0,2,41,1054
20401,25,0,2,9,4800
20401,83,0,2,17,2541
20402,24,0,2,41,1054
20402,25,0,2,9,4800
20402,83,0,2,17,2541
20403,24,0,2,41,1054
20403,25,0,2,9,4800
20403,83,0,2,17,2541
20404,24,0,2,41,1054
20404,25,0,2,9,4800
20404,83,0,2,17,2541
20405,24,0,2,41,1054
20405,25,0,2,9,4800
20405,83,0,2,17,2541
20406,21,0,2,16,2700
20406,22,0,2,9,4800
20407,21,0,2,16,2700
20407,22,0,2,9,4800
20408,21,1,2,21,2057
20408,22,1,2,4,10800
20409,21,0,2,17,2541
20409,22,0,2,9,4800
20410,21,1,2,21,2057
20410,22,1,2,4,10800
20411,21,0,2,17,2541
20411,22,0,2,9,4800
20412,21,1,2,21,2057
20412,22,1,2,4,10800
20413,21,0,2,17,2541
20413,22,0,2,9,4800
20414,21,1,2,21,2057
20414,22,1,2,4,10800
20415,21,0,2,17,2541
20415,21,1,2,21,2057
20415,22,0,2,9,4800
20415,22,1,2,4,10800
20416,26,1,2,16,2700
20417,24,0,2,41,1054
20417,25,0,2,9,4800
20418,21,1,2,82,527
20419,83,0,2,17,2541
20420,21,0,2,17,2541
20420,22,0,2,9,4800
20422,15,0,2,24,1800
20423,83,1,2,17,2541
20424,83,0,2,17,2541
20425,83,1,2,9,4800
20426,28,1,2,14,3086
20427,83,0,2,6,7200
20427,83,1,2,3,14400
20428,83,0,2,6,7200
20428,83,1,2,3,14400
20429,28,0,2,8,5400
20430,83,0,2,6,7200
20430,83,1,2,3,14400
20432,19,0,2,27,1600
20432,19,1,2,25,1728
20433,21,1,2,20,2160
20433,22,1,2,5,8640
20433,83,1,2,17,2541
20434,83,0,2,17,2541
20435,77,0,2,41,1054
20435,77,1,2,37,1168
20436,83,1,2,17,2541
20437,83,0,2,17,2541
20438,21,0,2,43,1005
20438,83,0,2,17,2541
20439,83,0,2,17,2541
20440,82,0,2,17,2541
20441,66,1,2,22,1964
20441,98,1,2,7,6171
20444,83,1,2,17,2541
20446,83,1,2,17,2541
20448,83,1,2,17,2541
20450,83,1,2,17,2541
20452,83,1,2,17,2541
20454,83,0,2,17,2541
20456,26,0,2,16,2700
20456,26,1,2,16,2700
20456,28,0,2,9,4800
20456,28,1,2,14,3086
20457,98,0,2,7,6171
20458,98,1,2,8,5400
20462,83,0,2,17,2541
20463,26,1,2,16,2700
20464,83,0,2,17,2541
20465,83,1,2,17,2541
20467,82,0,2,17,2541
20467,83,1,2,17,2541
20467,98,0,2,7,6171
20468,82,0,2,17,2541
20468,83,1,2,17,2541
20468,98,0,2,7,6171
20469,82,0,2,17,2541
20469,82,1,2,18,2400
20469,83,1,2,17,2541
20469,98,0,2,7,6171
20469,98,1,2,8,5400
20470,83,1,2,17,2541
20471,83,1,2,17,2541
20473,83,1,2,17,2541
20474,83,0,2,18,2400
20475,83,0,2,18,2400
20476,20,1,2,22,1964
20476,66,0,2,23,1878
20476,67,1,2,11,3927
20476,74,1,2,25,1728
20476,78,1,2,43,1005
20476,79,1,2,17,2541
20476,95,0,2,11,3927
20477,19,0,2,26,1662
20477,31,1,2,8,5400
20478,19,0,2,26,1662
20479,19,0,2,26,1662
20479,31,1,2,8,5400
20480,83,0,2,18,2400
20481,83,0,2,18,2400
20481,83,1,2,17,2541
20482,83,0,2,18,2400
20482,83,1,2,9,4800
20485,83,0,2,18,2400
20485,83,1,2,9,4800
20487,83,0,2,18,2400
20487,83,1,2,9,4800
20489,83,0,2,18,2400
20489,83,1,2,9,4800
20491,83,0,2,6,7200
20491,83,1,2,3,14400
20492,83,0,2,6,7200
20492,83,1,2,3,14400
20493,83,0,2,6,7200
20493,83,1,2,3,14400
20494,83,0,2,10,4320
20494,83,1,2,3,14400
20496,83,0,2,17,2541
20497,83,1,2,17,2541
20498,82,0,2,17,2541
20498,83,1,2,17,2541
20498,98,0,2,7,6171
20499,83,0,2,17,2541
20500,83,1,2,17,2541
20501,15,0,2,23,1878
20502,15,1,2,25,1728
20503,82,1,2,18,2400
20504,82,1,2,18,2400
20505,82,1,2,18,2400
20506,82,1,2,18,2400
20507,82,1,2,18,2400
20508,82,1,2,18,2400
20509,82,1,2,18,2400
20510,82,1,2,18,2400
20511,82,1,2,18,2400
20512,82,1,2,18,2400
20513,82,1,2,18,2400
20514,82,1,2,18,2400
20515,82,1,2,18,2400
20516,82,1,2,18,2400
20517,82,1,2,18,2400
20518,82,1,2,18,2400
20519,82,1,2,18,2400
20520,82,1,2,18,2400
20521,82,1,2,18,2400
20523,15,0,2,47,919
20523,20,1,2,22,1964
20524,21,0,2,17,2541
20524,22,0,2,9,4800
20524,83,0,2,17,2541
20525,77,0,2,41,1054
20526,15,0,2,23,1878
20528,21,1,2,21,2057
20528,22,1,2,5,8640
20529,28,0,2,5,8640
20530,28,0,2,5,8640
20531,28,0,2,5,8640
20532,28,0,2,5,8640
20533,28,0,2,5,8640
20535,28,1,2,7,6171
20536,28,1,2,7,6171
20537,28,1,2,7,6171
20538,28,1,2,7,6171
20539,28,1,2,7,6171
20540,28,0,2,5,8640
20541,28,1,2,7,6171
20542,15,1,2,50,864
20542,20,0,2,21,2057
20600,21,0,2,16,2700
20600,21,1,2,21,2057
20600,24,0,2,40,1080
20600,25,0,2,9,4800
20600,66,0,2,23,1878
20600,82,0,2,18,2400
20600,83,0,2,17,2541
20600,98,0,2,7,6171
20603,82,1,2,18,2400
20604,82,1,2,18,2400
20605,82,1,2,18,2400
20606,83,1,2,9,4800
20607,83,1,2,9,4800
20608,83,1,2,9,4800
20609,77,0,2,41,1054
20610,83,1,2,9,4800
20611,83,1,2,9,4800
30001,33,0,2,36,1200
30001,71,0,2,23,1878
30001,88,1,2,21,2057
30002,38,0,2,28,1543
30003,38,1,2,28,1543
30004,38,1,2,28,1543
30005,38,0,2,28,1543
30006,38,1,2,28,1543
30007,38,0,2,28,1543
30009,18,1,2,20,2160
30010,18,1,2,20,2160
30010,330,1,2,24,1800
30011,18,0,2,20,2160
30012,18,1,2,20,2160
30012,330,1,2,24,1800
30013,18,1,2,20,2160
30013,32,1,2,9,4800
30013,330,1,2,24,1800
30014,18,0,2,20,2160
30014,32,0,2,8,5400
30015,18,1,2,20,2160
30015,32,1,2,9,4800
30016,18,0,2,20,2160
30016,32,0,2,8,5400
30017,18,0,2,21,2057
30017,32,0,2,8,5400
30017,77,1,2,36,1200
30018,18,1,2,20,2160
30018,32,1,2,9,4800
30018,77,0,2,37,1168
30019,18,0,2,21,2057
30019,32,0,2,8,5400
30019,77,1,2,36,1200
30020,38,1,2,29,1490
30022,18,1,2,20,2160
30022,32,1,2,9,4800
30022,77,0,2,37,1168
30023,18,0,2,21,2057
30023,32,0,2,8,5400
30023,77,1,2,36,1200
30024,18,1,2,20,2160
30024,32,1,2,9,4800
30024,38,1,2,28,1543
30024,77,0,2,37,1168
30025,18,0,2,21,2057
30025,32,0,2,8,5400
30025,38,0,2,28,1543
30025,77,1,2,36,1200
30026,18,1,2,20,2160
30026,32,1,2,9,4800
30026,38,1,2,28,1543
30026,77,0,2,37,1168
30027,32,0,2,7,6171
30027,38,1,2,28,1543
30027,77,0,2,37,1168
30028,18,0,2,21,2057
30028,32,0,2,8,5400
30028,38,0,2,28,1543
30028,77,1,2,36,1200
30029,18,1,2,20,2160
30029,32,1,2,9,4800
30030,32,1,2,7,6171
30031,18,0,2,21,2057
30031,32,0,2,15,2880
30032,18,1,2,20,2160
30032,32,1,2,16,2700
30033,18,0,2,21,2057
30033,32,0,2,15,2880
30034,18,1,2,20,2160
30034,32,1,2,16,2700
30035,18,0,2,21,2057
30035,32,0,2,15,2880
30036,18,1,2,20,2160
30036,32,1,2,16,2700
30037,18,1,2,20,2160
30037,32,1,2,16,2700
30038,18,0,2,21,2057
30038,32,0,2,15,2880
30039,18,1,2,19,2274
30039,32,1,2,16,2700
30040,18,0,2,21,2057
30040,32,0,2,15,2880
30041,18,0,2,49,882
30042,18,1,2,46,939
30043,18,1,2,65,665
30043,32,1,2,16,2700
30044,18,0,2,70,617
30044,32,0,2,15,2880
30045,18,0,2,70,617
30046,18,1,2,65,665
30047,18,0,2,70,617
30048,18,1,2,66,655
30049,88,1,2,22,1964
30050,38,0,2,28,1543
30051,18,0,2,70,617
30053,88,1,2,22,1964
30054,18,1,2,66,655
30055,18,0,2,70,617
30056,18,0,2,70,617
30057,18,1,2,66,655
30059,88,1,2,22,1964
30060,88,1,2,22,1964
30061,88,1,2,22,1964
30062,18,0,2,70,617
30062,32,0,2,15,2880
30063,88,1,2,22,1964
30064,88,1,2,22,1964
30065,88,1,2,22,1964
30066,88,1,2,22,1964
30067,88,1,2,22,1964
30068,88,1,2,22,1964
30069,88,1,2,22,1964
30070,88,1,2,22,1964
30071,18,1,2,66,655
30071,32,1,2,16,2700
30072,88,1,2,22,1964
30073,18,1,2,66,655
30074,18,0,2,70,617
30075,18,0,2,70,617
30076,18,0,2,70,617
30076,32,0,2,14,3086
30077,18,1,2,66,655
30077,32,1,2,16,2700
30078,15,1,2,49,882
30079,15,0,2,46,939
30080,15,0,2,46,939
30080,18,1,2,66,655
30081,15,1,2,49,882
30081,18,0,2,70,617
30082,20,1,2,22,1964
30083,15,0,2,46,939
30083,18,1,2,66,655
30084,20,0,2,22,1964
30085,15,1,2,49,882
30085,18,0,2,70,617
30085,20,0,2,22,1964
30086,15,0,2,46,939
30086,18,1,2,66,655
30086,20,1,2,22,1964
30087,15,1,2,49,882
30087,18,0,2,70,617
30087,20,0,2,22,1964
30088,15,0,2,47,919
30088,18,1,2,66,655
30088,20,1,2,22,1964
30089,15,1,2,49,882
30089,18,0,2,70,617
30089,20,0,2,22,1964
30090,16,0,2,56,771
30091,15,0,2,47,919
30091,18,1,2,66,655
30091,20,1,2,22,1964
30091,32,1,2,16,2700
30092,15,1,2,49,882
30092,18,0,2,70,617
30092,20,0,2,22,1964
30092,32,0,2,14,3086
30093,16,1,2,58,745
30093,97,1,2,8,5400
30094,15,0,2,47,919
30094,16,1,2,58,745
30094,18,1,2,66,655
30094,20,1,2,22,1964
30094,45,1,2,24,1800
30094,97,0,2,8,5400
30095,15,1,2,49,882
30095,16,0,2,57,758
30095,18,0,2,70,617
30095,20,0,2,22,1964
30096,15,0,2,47,919
30096,16,1,2,58,745
30096,18,1,2,66,655
30096,20,1,2,22,1964
30096,45,1,2,24,1800
30097,15,1,2,49,882
30097,16,0,2,57,758
30097,18,0,2,70,617
30097,20,0,2,22,1964
30097,45,0,2,23,1878
30098,11,0,2,69,626
30099,11,1,2,70,617
30100,44,1,2,34,1271
30100,45,1,2,24,1800
30100,47,1,2,56,771
30101,44,0,2,35,1234
30101,45,0,2,24,1800
30101,47,0,2,56,771
30106,32,0,2,7,6171
30106,38,1,2,29,1490
30106,77,0,2,37,1168
30107,32,1,2,7,6171
30107,38,0,2,28,1543
30107,77,1,2,36,1200
30108,18,0,2,49,882
30109,18,1,2,46,939
30110,88,0,2,21,2057
30111,88,1,2,22,1964
30112,88,1,2,22,1964
30113,45,0,2,24,1800
30113,97,1,2,8,5400
30114,88,0,2,21,2057
30114,88,1,2,22,1964
30115,15,1,2,49,882
30116,15,0,2,46,939
30117,16,0,2,56,771
30118,16,0,2,56,771
30119,16,1,2,58,745
30120,16,1,2,58,745
30126,32,0,2,7,6171
30126,77,0,2,37,1168
30128,32,1,2,7,6171
30128,77,1,2,36,1200
30129,38,1,2,29,1490
30130,38,0,2,28,1543
30131,38,0,2,28,1543
30132,38,1,2,29,1490
30133,38,0,2,28,1543
30134,38,1,2,29,1490
30135,38,0,2,28,1543
30136,38,1,2,29,1490
30137,38,0,2,29,1490
30138,38,1,2,29,1490
30139,18,0,2,49,882
30140,38,1,2,29,1490
30141,18,1,2,46,939
30143,38,0,2,29,1490
30144,38,1,2,29,1490
30145,38,0,2,29,1490
30146,38,1,2,29,1490
30147,38,0,2,29,1490
30150,38,1,2,29,1490
30151,38,0,2,29,1490
30152,38,1,2,29,1490
30153,38,0,2,29,1490
30154,88,1,2,22,1964
30155,88,0,2,21,2057
30156,88,1,2,22,1964
30157,38,0,2,29,1490
30158,38,1,2,29,1490
30159,38,0,2,29,1490
30160,38,1,2,29,1490
30161,38,0,2,29,1490
30162,38,1,2,29,1490
30163,15,1,2,49,882
30164,38,0,2,29,1490
30165,15,0,2,46,939
30166,38,1,2,29,1490
30167,38,0,2,29,1490
30168,38,1,2,29,1490
30169,38,0,2,29,1490
30170,38,1,2,29,1490
30171,38,0,2,29,1490
30172,38,1,2,29,1490
30173,38,0,2,29,1490
30174,38,1,2,29,1490
30175,16,0,2,56,771
30175,97,0,2,8,5400
30176,16,1,2,58,745
30176,97,1,2,9,4800
30177,38,0,2,29,1490
30178,38,0,2,29,1490
30178,97,0,2,8,5400
30179,38,1,2,29,1490
30179,97,1,2,8,5400
30180,17,0,2,46,939
30181,17,1,2,45,960
30182,32,0,2,7,6171
30182,77,0,2,37,1168
30183,32,1,2,7,6171
30183,77,1,2,36,1200
30184,32,1,2,7,6171
30184,77,1,2,36,1200
30185,18,0,2,49,882
30186,18,1,2,46,939
30187,18,0,2,49,882
30188,88,1,2,22,1964
30189,88,0,2,21,2057
30190,88,1,2,22,1964
30191,88,0,2,21,2057
30192,15,1,2,49,882
30193,15,0,2,46,939
30194,15,1,2,49,882
30195,15,0,2,46,939
30196,16,0,2,56,771
30196,97,0,2,8,5400
30197,16,0,2,56,771
30197,97,0,2,8,5400
30198,16,1,2,58,745
30198,97,1,2,9,4800
30199,17,0,2,24,1800
30199,334,0,2,11,3927
30199,77,0,2,36,1200
30200,16,1,2,59,732
30200,97,1,2,9,4800
30201,17,0,2,46,939
30202,17,1,2,45,960
30203,17,0,2,46,939
30204,17,1,2,45,960
30205,17,0,2,47,919
30205,32,0,2,7,6171
30205,77,0,2,37,1168
30206,17,0,2,47,919
30207,17,1,2,44,982
30207,32,1,2,7,6171
30207,77,1,2,36,1200
30210,17,1,2,45,960
30211,17,1,2,44,982
30212,17,0,2,47,919
30215,17,1,2,44,982
30216,17,0,2,47,919
30219,18,0,2,50,864
30220,17,1,2,44,982
30221,17,0,2,47,919
30222,18,1,2,46,939
30223,18,0,2,50,864
30224,18,1,2,46,939
30225,18,0,2,50,864
30226,18,1,2,46,939
30227,17,1,2,44,982
30228,17,0,2,47,919
30229,17,0,2,47,919
30230,17,1,2,45,960
30231,17,0,2,47,919
30232,17,1,2,45,960
30233,17,0,2,47,919
30234,17,1,2,45,960
30235,17,0,2,47,919
30236,17,1,2,45,960
30236,88,1,2,21,2057
30237,17,0,2,47,919
30238,88,0,2,21,2057
30239,17,1,2,45,960
30240,17,0,2,47,919
30241,17,1,2,45,960
30242,17,0,2,47,919
30243,17,1,2,45,960
30244,17,0,2,47,919
30245,15,1,2,49,882
30246,17,1,2,45,960
30247,17,0,2,46,939
30248,15,0,2,46,939
30248,97,1,2,9,4800
30249,17,1,2,45,960
30249,97,1,2,9,4800
30250,17,0,2,46,939
30250,97,0,2,8,5400
30252,17,0,2,46,939
30252,97,0,2,8,5400
30254,17,1,2,45,960
30254,97,1,2,9,4800
30255,17,1,2,45,960
30255,97,1,2,9,4800
30256,17,0,2,46,939
30256,97,0,2,8,5400
30257,17,1,2,45,960
30257,97,1,2,9,4800
30258,17,0,2,46,939
30258,97,0,2,8,5400
30259,17,0,2,46,939
30260,16,0,2,56,771
30260,97,0,2,8,5400
30261,16,1,2,59,732
30262,17,1,2,45,960
30263,17,0,2,46,939
30264,17,1,2,45,960
30265,17,0,2,46,939
30266,17,1,2,45,960
30267,88,1,2,21,2057
30268,88,0,2,21,2057
30269,88,0,2,21,2057
30270,15,1,2,49,882
30270,97,0,2,8,5400
30271,15,0,2,46,939
30271,97,1,2,9,4800
30272,15,1,2,49,882
30272,97,0,2,8,5400
30276,16,0,2,56,771
30277,16,1,2,59,732
30278,16,0,2,56,771
30279,16,1,2,58,745
30280,88,1,2,21,2057
30281,15,0,2,46,939
30281,97,1,2,9,4800
30283,71,0,2,23,1878
30284,71,0,2,23,1878
30285,88,0,2,21,2057
30286,71,0,2,23,1878
30287,71,0,2,24,1800
30288,71,0,2,24,1800
30289,15,1,2,49,882
30290,71,0,2,24,1800
30290,97,1,2,9,4800
30292,71,0,2,24,1800
30293,71,0,2,24,1800
30294,71,0,2,24,1800
30295,71,0,2,24,1800
30296,16,0,2,56,771
30297,71,0,2,24,1800
30300,71,1,2,22,1964
30301,88,1,2,21,2057
30302,71,1,2,22,1964
30303,71,1,2,22,1964
30304,15,0,2,46,939
30304,97,1,2,9,4800
30305,71,1,2,22,1964
30305,97,0,2,8,5400
30306,71,1,2,22,1964
30306,97,0,2,8,5400
30307,71,1,2,22,1964
30307,97,0,2,8,5400
30308,97,1,2,9,4800
30309,71,1,2,22,1964
30310,71,1,2,22,1964
30311,16,1,2,58,745
30312,71,1,2,22,1964
30313,71,1,2,22,1964
30314,88,0,2,21,2057
30315,15,1,2,49,882
30317,15,0,2,46,939
30319,97,0,2,8,5400
30320,16,0,2,56,771
30321,16,1,2,58,745
30322,97,1,2,9,4800
30323,71,1,2,23,1878
30324,97,0,2,8,5400
30325,16,0,2,57,758
30326,16,1,2,58,745
30327,97,0,2,8,5400
30328,97,1,2,9,4800
30329,97,1,2,9,4800
30330,16,0,2,57,758
30331,16,1,2,58,745
30332,71,1,2,23,1878
30333,71,0,2,24,1800
30335,71,1,2,23,1878
30336,71,0,2,24,1800
30337,30,0,2,4,10800
30337,33,0,2,36,1200
30337,71,0,2,47,919
30338,30,1,2,5,8640
30338,33,1,2,37,1168
30338,71,1,2,22,1964
30340,38,0,2,28,1543
30341,32,1,2,6,7200
30341,38,1,2,28,1543
30342,32,0,2,7,6171
30342,38,0,2,29,1490
30343,32,1,2,6,7200
30343,38,1,2,28,1543
30344,32,1,2,6,7200
30344,38,1,2,28,1543
30345,32,0,2,7,6171
30345,38,0,2,29,1490
30346,32,0,2,7,6171
30346,38,0,2,29,1490
30347,32,1,2,6,7200
30347,38,1,2,28,1543
30348,32,1,2,6,7200
30349,32,0,2,7,6171
30350,32,0,2,7,6171
30351,32,1,2,6,7200
30351,38,1,2,28,1543
30352,32,1,2,6,7200
30352,38,1,2,28,1543
30353,32,0,2,7,6171
30353,330,0,2,24,1800
30353,38,0,2,29,1490
30353,71,0,2,47,919
30354,17,0,2,47,919
30354,32,0,2,7,6171
30354,77,0,2,37,1168
30355,17,0,2,47,919
30355,32,0,2,7,6171
30355,77,0,2,38,1137
30356,17,0,2,47,919
30356,32,0,2,7,6171
30356,77,0,2,38,1137
30357,17,0,2,47,919
30357,32,0,2,7,6171
30357,77,0,2,38,1137
30358,32,1,2,6,7200
30359,17,0,2,47,919
30359,71,0,2,23,1878
30359,77,0,2,38,1137
30360,45,0,2,24,1800
30360,97,1,2,8,5400
30361,17,0,2,47,919
30361,71,0,2,23,1878
30361,77,0,2,37,1168
30362,17,0,2,47,919
30362,32,0,2,7,6171
30362,38,0,2,29,1490
30362,71,0,2,23,1878
30362,77,0,2,37,1168
30363,17,0,2,48,900
30363,18,1,2,45,960
30363,32,0,2,7,6171
30363,330,0,2,24,1800
30363,334,0,2,11,3927
30363,38,0,2,29,1490
30363,71,0,2,23,1878
30363,77,0,2,36,1200
30364,330,0,2,24,1800
30364,330,1,2,24,1800
30364,71,0,2,23,1878
30365,17,0,2,48,900
30365,334,0,2,11,3927
30365,77,0,2,36,1200
30366,17,0,2,48,900
30366,334,0,2,11,3927
30366,77,0,2,36,1200
30367,17,0,2,24,1800
30367,334,0,2,11,3927
30367,77,0,2,36,1200
30368,334,1,2,10,4320
30368,77,1,2,38,1137
30369,17,1,2,25,1728
30369,334,1,2,10,4320
30369,77,1,2,37,1168
30370,38,1,2,28,1543
30371,17,1,2,25,1728
30371,77,1,2,37,1168
30372,17,1,2,51,847
30372,334,1,2,10,4320
30372,77,1,2,37,1168
30373,38,1,2,28,1543
30374,18,1,2,45,960
30374,71,1,2,23,1878
30375,18,0,2,50,864
30375,71,0,2,24,1800
30376,17,1,2,51,847
30376,18,0,2,50,864
30376,330,1,2,24,1800
30376,334,1,2,10,4320
30376,71,1,2,23,1878
30376,77,1,2,37,1168
30377,71,1,2,23,1878
30378,17,1,2,44,982
30378,71,1,2,22,1964
30378,77,1,2,36,1200
30379,18,0,2,50,864
30379,18,1,2,45,960
30380,17,1,2,44,982
30380,71,1,2,22,1964
30380,77,1,2,36,1200
30381,17,1,2,44,982
30381,71,1,2,22,1964
30381,77,1,2,36,1200
30382,71,0,2,23,1878
30383,17,1,2,44,982
30383,32,1,2,6,7200
30383,77,1,2,36,1200
30384,17,1,2,44,982
30384,32,1,2,7,6171
30384,77,1,2,36,1200
30385,71,0,2,23,1878
30386,18,0,2,50,864
30386,71,0,2,24,1800
30387,77,1,2,38,1137
30388,77,1,2,38,1137
30389,77,1,2,38,1137
30390,77,1,2,38,1137
30391,77,1,2,38,1137
30392,33,0,2,18,2400
30392,34,0,2,6,7200
30392,36,0,2,13,3323
30393,18,1,2,45,960
30393,71,1,2,23,1878
30394,18,1,2,45,960
30394,71,1,2,23,1878
30395,18,1,2,45,960
30395,71,1,2,23,1878
30396,33,0,2,18,2400
30396,34,0,2,6,7200
30396,36,0,2,13,3323
30397,18,0,2,50,864
30397,71,0,2,24,1800
30398,18,0,2,50,864
30398,71,0,2,23,1878
30399,18,0,2,50,864
30401,18,0,2,50,864
30402,18,0,2,50,864
30403,31,1,2,4,10800
30403,77,0,2,37,1168
30405,38,1,2,28,1543
30406,71,1,2,22,1964
30407,71,0,2,23,1878
30408,71,0,2,23,1878
30409,71,0,2,23,1878
30410,38,0,2,29,1490
30411,18,0,2,50,864
30412,18,0,2,50,864
30413,18,0,2,50,864
30414,18,1,2,46,939
30415,71,0,2,23,1878
30416,18,1,2,46,939
30417,18,1,2,46,939
30418,18,1,2,46,939
30419,18,1,2,46,939
30420,18,1,2,46,939
30421,18,1,2,46,939
30423,71,0,2,23,1878
30424,71,1,2,23,1878
30425,33,0,2,18,2400
30425,71,0,2,23,1878
30426,33,1,2,18,2400
30426,71,1,2,23,1878
30427,71,1,2,22,1964
30428,71,0,2,23,1878
30429,71,1,2,22,1964
30430,71,0,2,23,1878
30431,71,0,2,23,1878
30432,71,1,2,22,1964
30433,33,0,2,36,1200
30433,71,0,2,23,1878
30434,45,0,2,24,1800
30434,97,1,2,8,5400
30436,33,0,2,18,2400
30436,71,0,2,23,1878
30437,33,1,2,18,2400
30437,71,1,2,23,1878
30438,33,1,2,37,1168
30438,71,1,2,23,1878
30439,33,1,2,37,1168
30439,34,1,2,3,14400
30439,35,1,2,3,14400
30439,36,0,2,16,2700
30439,71,1,2,23,1878
30439,88,0,2,22,1964
30440,38,0,2,29,1490
30441,88,0,2,22,1964
30442,88,0,2,21,2057
30443,88,0,2,21,2057
30444,71,1,2,22,1964
30445,88,1,2,21,2057
30446,88,1,2,21,2057
30447,88,1,2,21,2057
30448,33,0,2,36,1200
30448,34,0,2,6,7200
30448,35,0,2,7,6171
30448,36,1,2,19,2274
30448,71,0,2,23,1878
30448,88,1,2,21,2057
30449,88,1,2,21,2057
30450,88,0,2,21,2057
30451,88,1,2,21,2057
30452,88,1,2,21,2057
30453,88,1,2,21,2057
30454,88,0,2,21,2057
