,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,is_freq
4620,60735,60735,Southbound Gamble at Chevrier,49.82298903620268,-97.17884126630854,http://www.winnipegtransit.com/stops/60735,False
4621,60736,60736,Southbound Pembina at Bairdmore North,49.79580124664902,-97.15753080105,http://www.winnipegtransit.com/stops/60736,True
4622,60738,60738,Northbound Bairdmore at Brentlawn,49.778430811894104,-97.16370443114668,http://www.winnipegtransit.com/stops/60738,False
4623,60739,60739,Southbound Nathaniel at Hector,49.8557093379738,-97.16777496068578,http://www.winnipegtransit.com/stops/60739,False
4624,60741,60741,Eastbound Taylor at Nathaniel East,49.854728375306294,-97.16263652144517,http://www.winnipegtransit.com/stops/60741,False
4625,60742,60742,Eastbound Kirkbridge at Allendale,49.78284772331947,-97.16202319415544,http://www.winnipegtransit.com/stops/60742,False
4626,60743,60743,Eastbound Kirkbridge at Hawstead,49.78557370555194,-97.16318428011996,http://www.winnipegtransit.com/stops/60743,False
4627,60744,60744,Eastbound Kirkbridge at Ainsworth,49.786793887045405,-97.16298530104837,http://www.winnipegtransit.com/stops/60744,False
4628,60745,60745,Eastbound Kirkbridge at Pembina West,49.788919545370455,-97.15806981504328,http://www.winnipegtransit.com/stops/60745,False
4629,60746,60746,Southbound Pembina at Station,49.766682809596155,-97.15520483707448,http://www.winnipegtransit.com/stops/60746,True
4630,60747,60747,Eastbound Lemay at Pembina,49.76532233702494,-97.15281234641216,http://www.winnipegtransit.com/stops/60747,False
4631,60748,60748,Eastbound Lemay at Landry,49.76591535567531,-97.15108166675068,http://www.winnipegtransit.com/stops/60748,False
4632,60749,60749,Eastbound Lemay at La Barriere,49.76695060932231,-97.14832030730754,http://www.winnipegtransit.com/stops/60749,False
4633,60750,60750,Eastbound Lemay at St. Pierre,49.76802562574314,-97.14523788921852,http://www.winnipegtransit.com/stops/60750,False
4634,60751,60751,Southbound St Pierre at St. Gabriel,49.767311297101855,-97.14444577909175,http://www.winnipegtransit.com/stops/60751,False
4635,60752,60752,Southbound St Pierre at Du Couvent,49.76549813530269,-97.14412616944072,http://www.winnipegtransit.com/stops/60752,False
4636,60753,60753,Westbound De L'eglise at St. Pierre,49.7648707758347,-97.1448305911272,http://www.winnipegtransit.com/stops/60753,False
4637,60755,60755,Westbound De L'eglise at Campeau,49.76481161948154,-97.14899894860204,http://www.winnipegtransit.com/stops/60755,False
4638,60756,60756,Westbound De L'eglise at Pembina East,49.764733349889255,-97.152543107076,http://www.winnipegtransit.com/stops/60756,False
4639,60757,60757,Westbound Des Trappistes at Villeneuve,49.763940715545736,-97.15529503903667,http://www.winnipegtransit.com/stops/60757,False
4640,60758,60758,Westbound Ducharme at le Maire,49.7658637602997,-97.164221000615,http://www.winnipegtransit.com/stops/60758,False
4641,60759,60759,Eastbound Grandmont at le Maire,49.769839180245185,-97.16702904095844,http://www.winnipegtransit.com/stops/60759,False
